track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number
52ayph0VkLGAJZuHlPPkqY,Human,0.774,0.0365,0.768,124.007,0.86,-8.775,0.33,342690,4,0.293,0.054,0,7586,0
2HI595p5wIHXoVgo4lOZ3f,Brave,0.578,0.412,0.806,118.03,0.000124,-7.912,0.354,230075,9,0.264,0.18,1,7587,0
1RuXenlriyybOv1ra0zeSQ,Where I Find My Mind,0.725,0.106,0.571,114.991,0.759,-9.183,0.208,212500,7,0.285,0.0356,1,7588,0
4sYlMnN8YyYZUkmwGsAxoZ,Athena,0.642,0.228,0.793,123.001,0.944,-10.305,0.11,224634,5,0.212,0.037,0,7589,0
4Pd7JgZI8zvewbeZLsIDxe,Hiraeth (feat. Kim Van Loo),0.615,0.0207,0.574,119.992,0.89,-13.101,0.105,299533,0,0.0658,0.0328,1,7590,0
0HjvsCYOpajcXDCRoLzZga,Daisy's Falling,0.771,0.733,0.829,117.013,0.933,-7.48,0.596,297096,7,0.506,0.148,1,7591,0
01pdcdTTNU68wz3nelUulJ,Amman - Nils Hoffmann Remix,0.677,0.0842,0.518,123.022,0.837,-12.777,0.179,254642,6,0.16,0.0421,0,7592,0
4PweJp1SbwGcCtUWGUKHbw,Sherwood Forest,0.623,0.0396,0.909,122.002,0.96,-7.929,0.22,175082,10,0.0581,0.0342,1,7593,0
56xaNYiC9eDV2hRxtFPHYk,SUN (feat. IBANI),0.69,0.237,0.787,130.0,0.874,-7.56,0.0583,242028,9,0.382,0.0571,0,7594,0
75r1wc5lI6XCxGVBRSJ5lY,My Everything,0.616,0.00242,0.829,118.98,0.0423,-7.384,0.113,228011,7,0.12,0.034,1,7595,0
66NUgMhhUKeBKE90WNaKtg,In Your Eyes - Ranta Remix,0.801,0.00283,0.629,123.01,0.868,-8.507,0.288,414514,7,0.158,0.0553,1,7596,0
1KCqxAWsSoXC9abnWLiYqH,In My Head,0.567,0.144,0.725,124.027,0.891,-10.29,0.406,190161,7,0.495,0.0342,0,7597,0
1OREiVG8WlWMHNvGsLlHQ7,Miles Away,0.633,0.0044,0.806,127.0,0.41,-7.977,0.0864,268573,0,0.157,0.0302,1,7598,0
6O6ifYgHe37Tjmamh74vy9,Inner Circle,0.634,0.00574,0.691,122.965,0.849,-12.17,0.0916,237500,11,0.423,0.0395,0,7599,0
69Dz0ru3ovqGsNuPGr9daD,Peaceful Groove,0.652,0.91,0.632,102.025,0.901,-12.653,0.114,211765,11,0.702,0.0415,0,7600,0
0an9zVn661Xhu94USWLmIj,Verden,0.734,0.124,0.584,119.007,0.852,-10.721,0.0802,344893,6,0.04,0.0357,0,7601,0
6gCjAOIzTnH7knVlAOvhFH,Flown,0.685,0.539,0.445,131.023,0.866,-14.236,0.0906,235703,8,0.448,0.0369,1,7602,0
1TS3hIyeGdWqeBQyj5HgoT,Broken Parts,0.68,0.0912,0.717,124.996,0.429,-9.04,0.126,236640,2,0.41,0.0393,0,7603,0
24gEf9r2dDBoWNZwN4lOss,Reflections - il:lo Remix,0.645,0.464,0.711,117.997,0.805,-11.289,0.0879,360495,9,0.0393,0.0374,0,7604,0
1FTrDODUS6bWx3eSCWu1Ym,Lonely,0.576,0.00966,0.815,124.975,0.00661,-7.088,0.0911,250921,4,0.039,0.0334,0,7605,0
5fnoZCg3VQjKYgx0J0uWA6,Wonder,0.758,0.0585,0.663,122.042,0.299,-10.252,0.116,220328,10,0.0595,0.0517,0,7606,0
2fStBWiB5mbqKa3mFS0khi,You & I,0.623,0.0391,0.756,123.996,0.871,-9.719,0.14,258971,5,0.0914,0.0381,0,7607,0
3TAZUZfPkUWwf2ncERajnO,Home In My Hand,0.663,0.0378,0.658,123.997,0.324,-9.666,0.0888,298065,0,0.358,0.0288,0,7608,0
63oLL7nhjCx3hqNQWfwYVM,Never Enough,0.549,0.0352,0.839,119.985,0.638,-11.566,0.0818,212500,10,0.034,0.0511,0,7609,0
5VYpujj2K9CVKEq1Ct8vFe,Chabo roof party,0.795,0.0271,0.564,114.987,0.82,-9.548,0.106,166957,4,0.119,0.0454,0,7610,0
4zEbnQ59YXDeCC8Cc81pjc,Kunzite,0.745,0.346,0.762,120.008,0.886,-11.56,0.112,267863,8,0.0885,0.0422,1,7611,0
25NOsBha9pzXG6fqGQ79W9,Envy,0.624,0.441,0.575,118.029,0.919,-9.945,0.1,247730,8,0.0654,0.0393,1,7612,0
1AUmprQhFQT2iEijMQOxIX,I Am Human,0.709,0.00838,0.667,123.029,0.71,-7.82,0.103,300488,8,0.292,0.0493,0,7613,0
2eqjFIb55WVN7iYx8ixUZY,Movement,0.605,0.0454,0.571,116.986,0.858,-14.418,0.105,371860,1,0.0411,0.0396,1,7614,0
4AwgEsYuFsdAYM8Tj6NxeE,Heartbeats,0.687,0.00542,0.701,127.035,0.325,-10.811,0.109,192781,1,0.0758,0.13,1,7615,0
5kAv0wk38BRqdMPbaGbKQe,Blossom,0.611,0.625,0.715,123.877,0.918,-10.448,0.0986,240449,9,0.0327,0.049,1,7616,0
7ruGyAPvRrNFqT2XroqzjP,It's Me,0.675,0.0579,0.657,124.057,0.0257,-7.976,0.0975,253065,1,0.124,0.0323,1,7617,0
3qfMRghmtjtuHTFG3gTjtE,Long Ago,0.667,0.00158,0.94,122.004,0.274,-7.114,0.202,260164,5,0.227,0.037,0,7618,0
21YVPtVHmvpodDiy7GyhUU,Do No More,0.625,0.277,0.837,120.021,0.914,-6.202,0.193,162500,11,0.152,0.0931,1,7619,0
74qKLdiiTnXNqh2Co21RlJ,Other Side,0.821,0.291,0.44,129.985,0.0552,-10.612,0.101,206885,2,0.179,0.0569,1,7620,0
4HWadIQagwXOjf14aUD6qg,Lost,0.565,0.134,0.75,120.971,0.395,-9.046,0.0847,287812,2,0.142,0.0359,1,7621,0
4KD5P3vY1rZUziFdw2qrKp,It's All Love,0.717,0.051,0.933,124.01,0.764,-9.142,0.109,315484,8,0.0394,0.0466,0,7622,0
3cwl2Mnq8urylYJNCvLJdZ,Running up That Hill,0.835,0.546,0.542,120.988,0.838,-11.611,0.108,307625,7,0.64,0.0545,0,7623,0
3Km4MTuqNsEsSOBNEjEZxe,Nocturnal Drift,0.674,0.608,0.472,115.006,0.885,-15.59,0.16,402783,10,0.688,0.0451,0,7624,0
0AuyIbBGezzXo4zHvYVfEn,Sailed,0.699,0.665,0.724,127.001,0.892,-12.179,0.095,244682,4,0.125,0.0406,0,7625,0
5EM9H0b9vbwPAkl7CWlEmS,Eleuthera - Catching Flies Remix,0.544,0.316,0.64,109.988,0.893,-12.505,0.121,263927,0,0.039,0.0325,0,7626,0
0T9qmOvid82TeLi4ZyyA9D,Mine To Love,0.692,0.164,0.633,120.069,0.00203,-8.513,0.124,222232,7,0.0938,0.16,0,7627,0
3UaFSJ0Oycs0SVSEWgfGqO,Outside,0.514,0.348,0.83,125.984,0.947,-6.491,0.187,238095,5,0.175,0.0315,0,7628,0
1jKBME4tJGPwtEUELTEPRH,anywhere,0.65,0.159,0.315,123.003,0.853,-20.078,0.104,176159,7,0.177,0.0416,1,7629,0
3xVmdUM5hgmLYzndh8FMz7,FEEL,0.822,0.0502,0.917,120.021,0.918,-5.597,0.251,208016,3,0.446,0.0622,0,7630,0
7dL08ackWZClIZzOSD7PHt,Nightflower,0.701,0.332,0.595,122.991,0.885,-11.187,0.114,229484,5,0.182,0.0321,0,7631,0
4IyPWtUklvJDCG5b7eFZyg,Synesthesia,0.619,0.697,0.365,95.053,0.901,-12.89,0.0987,268542,11,0.502,0.0416,1,7632,0
6EjqmQ7tyQUIOYo4jXDiX9,Cynnes,0.615,0.599,0.657,114.002,0.859,-9.864,0.0892,324333,4,0.525,0.0287,1,7633,0
2OrmvwrqfGH0C0I70w4SRZ,Miss You,0.751,0.659,0.831,109.992,0.921,-12.572,0.108,279961,0,0.117,0.043,0,7634,0
3pNnSLPQUHxUrLMoiMNN6d,Captivated,0.737,0.118,0.741,117.99,0.504,-6.638,0.148,187119,7,0.212,0.0302,1,7635,0
2pqBlfahT0qcHv8zcmLaDD,Digital Diva,0.451,0.0158,0.862,123.996,0.946,-8.218,0.132,251712,5,0.385,0.0365,0,7636,0
76jLlcqIuqBv3SXx5fcnfW,Swim,0.672,0.0663,0.628,121.992,0.903,-8.661,0.177,243101,6,0.0396,0.0363,0,7637,0
37MvOmyPdgyeWOymDgor3O,Flek,0.739,0.0378,0.43,113.021,0.845,-14.428,0.13,239023,4,0.0791,0.0864,0,7638,0
22UDmbP8eiz97tNyACphRl,Ordel,0.597,0.669,0.575,90.004,0.858,-9.959,0.113,258667,11,0.0987,0.0368,1,7639,0
1I8M5tRchiQYYZcV3f63j7,Some Type Of Skin - Sofia Kourtesis Remix,0.579,0.0338,0.944,127.018,0.772,-7.656,0.308,204693,8,0.496,0.0318,1,7640,0
1oir1oGiRYsPRYuMmw5Wap,These Things Take Time - AK Remix,0.723,0.264,0.63,131.002,0.931,-9.031,0.137,181374,0,0.175,0.0674,0,7641,0
74Jw6mRLWJZFj05fTrx4p9,Wait For You,0.607,0.299,0.871,121.976,0.781,-9.089,0.13,243934,0,0.429,0.036,0,7642,0
7DJtpkk5hNrM8AFTjKPlZv,Lacuna,0.596,0.0105,0.679,121.004,0.391,-9.607,0.0768,239125,3,0.037,0.0505,0,7643,0
4hq1oUeJruAfgsEmfdtgLR,Nobody Knows,0.637,0.00614,0.872,121.013,0.906,-8.67,0.0545,270000,0,0.161,0.0329,1,7644,0
58xJ8nqtHLOK96X8y1ldxJ,Pulse Antique,0.711,0.245,0.664,120.044,0.871,-14.185,0.0632,258138,7,0.159,0.0588,1,7645,0
5FZHoGKTKpkWeIuGacBLgS,Again,0.617,0.149,0.441,120.023,0.885,-14.697,0.174,258000,4,0.054,0.0437,0,7646,0
00Cdpcr2mFfXQymRHcUbKa,Wiki,0.65,0.234,0.805,123.944,0.00975,-7.867,0.221,188226,7,0.036,0.0428,0,7647,0
3lO0pDU05FgTwIKPvdaacs,The Prey,0.803,0.0366,0.402,108.008,0.16,-11.866,0.106,251502,6,0.172,0.0551,0,7648,0
0bjkjsN2X2IeXFRClxSfvw,Snow In The Distance,0.65,0.889,0.25,107.03,0.932,-20.286,0.11,152523,6,0.148,0.039,1,7649,0
6i6Jj8hSVfpvqiXnVSvsTe,You're a Superstar,0.603,0.274,0.73,120.006,0.0253,-8.726,0.0906,142063,10,0.334,0.13,0,7650,0
7y5mhYBX7tD0lP6W2AjI1F,Are They Here Yet?,0.677,0.115,0.726,127.01,0.525,-8.206,0.372,280800,1,0.309,0.0386,1,7651,0
6IFUnE3w09dx4FhBBlcKYw,Signal,0.728,0.00113,0.878,131.999,0.83,-7.475,0.0839,240500,9,0.901,0.0438,1,7652,0
2WKVpeLP65XbKDmbWmPkeK,Who Swallowed The Chimes At The Random Place,0.341,0.41,0.49,119.431,0.822,-11.387,0.104,307200,0,0.276,0.0381,0,7653,0
1CIpLLajhy2nyluf5UwpsR,Antique Blue,0.47,0.255,0.806,159.79,0.571,-7.031,0.113,324000,10,0.0381,0.0606,0,7654,0
2VdpmhmkTiEuFPU2aKlK3f,Keep Movin' - Edit,0.832,0.16,0.659,126.006,0.656,-7.774,0.117,235200,11,0.51,0.0671,0,7655,0
5CXokdWISVHIcq4BsKwDvJ,sometimes,0.356,1.09e-05,0.609,128.432,0.878,-14.697,0.1,319160,7,0.0952,0.0514,1,7656,0
1ZgXFsr1ckxz0MHxp64mI3,Guy Salmon,0.803,0.000841,0.927,123.952,0.728,-6.139,0.0963,278000,6,0.415,0.0675,0,7657,0
7ETggWmxlSur0bqD6d0Y8l,I get it,0.772,0.00106,0.778,132.002,0.319,-10.545,0.0922,351091,3,0.593,0.162,0,7658,0
4OBoyI5LTVQET7d1UtPwc8,Acheless VIP,0.795,0.125,0.716,129.999,0.9,-8.155,0.0789,456000,1,0.227,0.0512,1,7659,0
5RHH3MtCUOZmsdr32rcZCa,Remind Me In An Hour,0.26,0.892,0.483,120.148,0.931,-14.042,0.355,175500,5,0.143,0.0415,0,7660,0
0KihXnE7X0kUQM5CLJgpZg,Chainmail,0.529,0.0427,0.669,149.545,0.926,-5.089,0.207,227605,11,0.324,0.0331,0,7661,0
4acQXXqZtm5G6bKv93Yjji,The Sublime Embrace,0.302,0.718,0.385,98.939,0.363,-13.978,0.224,264000,10,0.251,0.0336,1,7662,0
4V8AP7WhpBfikmrblZIKaK,stay - DJ Pitch Remix,0.605,0.331,0.766,110.01,0.772,-7.782,0.15,230400,7,0.064,0.0347,1,7663,0
3JwXTIWftoV9uzcYvvbqds,handshake - Once Twice Remix,0.687,0.0773,0.577,136.001,0.915,-13.047,0.119,330500,11,0.221,0.0521,0,7664,0
1UdlFinky4PLZpIfNw1VFf,Cosmic Race,0.545,0.0192,0.799,133.005,0.112,-9.072,0.0713,523493,1,0.113,0.0349,0,7665,0
5Q4YoRkcNZdAZ7J6bMS8vl,Louder Than Normal,0.748,0.0173,0.612,136.045,0.848,-9.882,0.144,359000,1,0.686,0.0336,1,7666,0
0LvAIbF4v5BmwoJY9FDd6w,give it back - Gerd Janson Remix,0.78,0.0383,0.772,129.982,0.761,-8.851,0.343,385716,9,0.945,0.0606,0,7667,0
2apRycQRlr3RgIXsmCejUx,Maybe It's Not Our Time Yet,0.662,0.00276,0.975,145.002,0.891,-8.676,0.0751,295000,11,0.67,0.0519,1,7668,0
2P4m34iUaklywP9Y9iVYmO,way u make me feel,0.707,0.00137,0.902,136.015,0.725,-7.827,0.0948,178471,4,0.632,0.048,1,7669,0
2aJ1ApgrEzuQyNVubLS8TZ,Vanarama Bar,0.756,0.00132,0.878,129.989,0.827,-6.819,0.108,315846,9,0.745,0.0435,1,7670,0
4p8H6JtKB1YNwDQTo7MMFL,handshake,0.699,0.0123,0.616,129.999,0.912,-8.649,0.088,193763,7,0.508,0.0421,0,7671,0
3vEfLVn4q0iiurBhQYfK4a,Seventh Floor,0.594,0.277,0.87,126.995,0.672,-10.488,0.0784,218268,8,0.632,0.0458,0,7672,0
5G9tYqOSSI511I3PDF1jpM,Volta,0.587,0.000221,0.933,127.964,0.877,-6.264,0.288,195000,10,0.376,0.0375,1,7673,0
48TMhw63OAVxd0kAucDW2e,She's on Fire,0.489,0.00049,0.833,92.008,0.000769,-7.9,0.359,265160,2,0.228,0.0358,1,7674,0
7JcMfpNvGXMsZ1dMP8vsR1,it's only forever,0.664,0.0133,0.706,167.033,0.917,-8.484,0.0515,235500,10,0.55,0.112,0,7675,0
38lRRzNQdU84lUjkW9hHGy,Kirpa,0.775,0.0201,0.867,127.99,0.287,-5.681,0.574,356173,1,0.756,0.0415,1,7676,0
0OIkGLJOrJtrQ9pm805I5m,Gypsy Woman (She's Homeless) - Atmos Blaq Remix,0.73,0.446,0.391,119.99,0.143,-14.348,0.0648,385203,7,0.154,0.0472,0,7677,0
5dzZJiiWQwmmmvMYonOAHQ,Why Not Jungle,0.467,0.0181,0.877,167.999,0.878,-5.336,0.0725,264680,7,0.698,0.102,1,7678,0
6iv6WGROya0W1UE3J608k3,Le voie le soleil - Original Full,0.521,0.00353,0.988,136.062,0.951,-6.438,0.366,370867,1,0.376,0.048,0,7679,0
7cUfpSPItssaVcFTjXwLwi,it's sky time,0.673,0.00835,0.821,137.004,0.883,-7.297,0.0817,317290,9,0.585,0.0346,0,7680,0
0jKKQevW0vXdm7KRaIMr7D,Love Song,0.543,0.000295,0.935,176.975,0.929,-8.364,0.105,232000,2,0.449,0.0634,1,7681,0
1QsSkTcNnJki4fo8JEBdHw,Ideas of Space,0.508,0.874,0.587,90.104,0.904,-11.174,0.0694,220009,1,0.107,0.0336,0,7682,0
4nffe0yXHM7sedQEFzIEk9,it's only forever - K-Lone 160 Mix,0.614,0.0044,0.93,160.016,0.927,-5.655,0.122,269500,5,0.468,0.0389,0,7683,0
1S53GdSL2ZmYb2JkYXPMcZ,Isolate,0.633,0.000305,0.827,129.999,0.731,-7.918,0.0477,243559,6,0.114,0.0355,1,7684,0
7u5xCju5WS4D568er9mUU0,Kaleidoscope - Original Mix,0.558,0.00756,0.852,138.728,0.906,-8.795,0.132,492800,5,0.362,0.0377,1,7685,0
0YUlIpR3e3JApw2I3xVdaB,Did You Know,0.335,0.953,0.187,75.328,0.0456,-17.908,0.102,234907,6,0.23,0.0675,1,7686,0
2kStkEsCRAR57JGon807cJ,Mind Pollution,0.756,0.0187,0.929,145.986,0.869,-12.198,0.0942,385929,10,0.391,0.0558,0,7687,0
6E9NjT6XbWFTjsrjK8CbuE,slice,0.625,0.771,0.615,118.002,0.897,-10.589,0.0998,311752,0,0.116,0.0401,1,7688,0
09LivYTCEQett92dBH9MaV,Southpaw,0.485,0.986,0.151,160.016,0.873,-16.433,0.0741,211000,0,0.152,0.0606,1,7689,0
2xUhfHj289gLmDn41JhSpB,give it back,0.762,0.392,0.658,130.002,0.00576,-8.309,0.0852,209284,0,0.32,0.0481,1,7690,0
6lvgIRC8Bj0rH1Q4ALV8lt,Ditto,0.319,0.965,0.0886,124.076,0.919,-21.905,0.0836,300000,10,0.175,0.0368,0,7691,0
7qKqK1rJHyByU3waQx6swB,Goma - A-Mix,0.707,0.948,0.468,160.007,0.922,-16.689,0.0745,314885,1,0.262,0.0536,0,7692,0
21jJSKenz4EF6RA3Mgq9xN,Viewing Space,0.753,0.0014,0.733,140.01,0.655,-9.013,0.137,400707,1,0.639,0.061,1,7693,0
6wZTehrzOwHJWoHQWJhl1n,Infinite (For Real),0.678,0.523,0.509,136.07,0.0554,-11.536,0.141,152333,4,0.358,0.0582,0,7694,0
3fHmojfP2QqJmiAJ22f4gI,The Massive Wasp's Junkyard,0.811,0.00108,0.966,133.025,0.445,-8.107,0.0873,461955,1,0.919,0.0519,1,7695,0
7zmSEfS62JZoDFEKy5gTa6,Don't,0.51,0.00829,0.906,144.99,0.702,-7.333,0.122,276414,3,0.476,0.056,0,7696,0
6LGEyePTIxuVxuimUg3Ysu,Coming Back Around - GEE DEE's Clubbing Back Around Mix,0.718,0.0045,0.864,119.998,0.843,-9.783,0.102,408000,2,0.56,0.0472,1,7697,0
0723SBWXJM6m8p0oEdlEOt,Fluffy,0.767,0.0168,0.865,135.014,0.898,-8.98,0.0887,385487,11,0.533,0.0569,0,7698,0
6wvydWJ8AtwDSWn8YBwPtx,Birdy Bell,0.789,0.00681,0.869,134.031,0.889,-7.85,0.0752,343291,0,0.416,0.0566,1,7699,0
2PyDeNcULEWKlq23nAMcbN,Young Again,0.583,0.169,0.603,150.076,0.843,-10.791,0.11,324000,5,0.482,0.0286,1,7700,0
67Hp634KZbo9B5WMsJOalE,It's a Fine Day,0.606,0.115,0.955,125.007,0.0547,-9.857,0.15,330533,1,0.285,0.0462,0,7701,0
7v544EEwm8GXGgUg5XPDr4,Staying In Touch,0.679,0.00029,0.826,126.024,0.714,-7.147,0.0712,338152,1,0.346,0.0422,0,7702,0
6J99Et28tXxlyEBCuuuFsH,burning (feat. just lil),0.518,0.853,0.501,122.017,0.591,-12.599,0.0831,240005,4,0.263,0.0818,0,7703,0
59PlwTgtzELhdGpCyWpXKD,A Dam Will Always Divide,0.186,0.0728,0.798,130.838,0.772,-8.45,0.171,533657,4,0.228,0.0957,1,7704,0
1Fm8IfhRlPLtKniQrxzfI6,róża,0.698,0.762,0.388,127.98,0.577,-13.392,0.162,190248,1,0.0603,0.0514,0,7705,0
7gZbMIgWT6TWzCTlkGaiIq,Swimmer,0.365,0.976,0.409,145.176,0.802,-13.691,0.139,94613,6,0.258,0.0277,1,7706,0
75TqcItf1XTkvvHZaOqyv8,Almost Made You Love Me,0.744,0.101,0.744,135.982,0.781,-8.309,0.109,457554,6,0.719,0.0485,1,7707,0
4v7SAKFEqPyuYTy9gQRnHP,You're Not Alone,0.445,0.767,0.32,133.806,0.0833,-11.208,0.122,235950,7,0.484,0.031,0,7708,0
3g15rL3rpfc5ub1lDxBftQ,Scattering,0.675,0.369,0.351,120.02,0.532,-11.152,0.235,224651,5,0.092,0.035,0,7709,0
49g5VYocDumBk9KZ9Bqn5L,Spilling,0.713,0.0862,0.938,140.034,0.92,-7.843,0.428,300211,7,0.911,0.0481,1,7710,0
13T0NsBgMUpCQIPvpEWWTq,Pájaros en Verano,0.769,0.302,0.654,101.234,0.473,-8.662,0.0932,196000,10,0.846,0.0858,1,7711,0
5Y54uHDLma3HvsJNACLIX2,On the Rail,0.5,0.454,0.488,97.154,0.941,-12.316,0.103,435327,4,0.816,0.0702,1,7712,0
7eNB1CxbNWiBVZwzXAJqgW,Twin,0.462,0.89,0.232,84.795,3.05e-05,-14.103,0.103,164058,2,0.398,0.0803,1,7713,0
6m1NApqMUd7TasqcDPMvnm,Goma - Prime Mix,0.397,0.0732,0.67,107.285,0.937,-7.523,0.0996,410480,1,0.159,0.0443,0,7714,0
2vUuH6QY8X4n7cSznCMtyA,Traces,0.748,0.00451,0.583,150.033,0.923,-12.346,0.289,298945,10,0.911,0.14,0,7715,0
0zQkhzAmJ8RRM8sAA5RHjf,Unterlaa,0.461,0.00719,0.829,154.94,0.0158,-6.846,0.0488,291097,8,0.0388,0.0771,0,7716,0
0JVKPAet9p8kwwhGctOzja,Somewhere,0.344,0.0247,0.93,162.02,0.665,-4.449,0.24,364474,5,0.706,0.0944,1,7717,0
1wanXEOnOjtVk93VFv0xIQ,Sandrail Silhouette,0.606,0.0607,0.64,100.014,0.0488,-7.411,0.092,269446,1,0.361,0.0265,1,7718,0
1BXu2rzM1xZVivujzeOBTx,Until Then / それまで,0.648,0.0478,0.657,120.005,0.593,-8.658,0.423,298191,6,0.077,0.0329,0,7719,0
307KC3gH8PN9mmCCXP81Cf,Koto (Glimpse),0.318,0.74,0.347,124.731,0.688,-16.898,0.358,108275,11,0.0892,0.0314,0,7720,0
2OKalmV0aYxykFa023eXml,FI3AC2259220,0.744,0.0598,0.471,120.042,0.879,-12.307,0.112,508000,1,0.226,0.0538,1,7721,0
5BIKGDsuvtQQQr0m2yx592,Drink Wisdom,0.254,0.942,0.517,80.516,0.853,-9.912,0.133,221209,7,0.21,0.0418,1,7722,0
2Kb48lmcL2ec17cCThEtP3,Miss You - Edit,0.669,0.13,0.84,110.051,0.902,-7.007,0.0813,218182,5,0.306,0.044,0,7723,0
1dAdOyOijI184VtSWr9f4I,So Hot - (Wash Away All Of My Tears),0.514,0.946,0.125,88.966,0.00477,-17.25,0.0725,158302,7,0.344,0.0292,1,7724,0
2P6EPWmSTqvICQhFljMmAZ,"Kiss Me, Can't Sleep",0.765,0.043,0.66,100.016,0.835,-8.269,0.0911,322900,7,0.857,0.076,0,7725,0
0kJtWgLcHB6SZ05Sp0CaNT,Cascade Occurence,0.676,0.774,0.441,162.014,0.918,-12.147,0.111,209480,11,0.259,0.0533,1,7726,0
2GZo4z9zabTtACE3oeyxAE,Almost Grown,0.584,0.0187,0.776,121.636,0.0228,-7.835,0.0602,369600,9,0.512,0.107,0,7727,0
1gVKSF3jHW5mNoHF9TwtgH,Spilling - SUCHI Remix,0.778,0.00159,0.917,131.006,0.894,-8.141,0.101,332000,2,0.591,0.0415,1,7728,0
0X733X3oWgXSmQ2gofeGuU,New Place - Short Version,0.532,0.0172,0.709,127.995,0.892,-12.865,0.138,263036,11,0.433,0.0475,0,7729,0
57NBEAz6VAVEcVUaVEVXvH,Geen Genade,0.593,0.15,0.497,139.987,0.866,-11.677,0.166,221115,5,0.667,0.0295,1,7730,0
3D9hmZpMgJz0ytZgzRc3im,Ain't The Same,0.678,0.0455,0.587,109.97,0.747,-8.385,0.0995,194560,4,0.183,0.0278,1,7731,0
1WmrJR4SP796Q35Ik4aGYq,Jobi - Kareem Ali Remix,0.439,0.132,0.745,163.998,0.854,-9.704,0.0903,358201,1,0.856,0.0365,0,7732,0
3OapRSfk3klAcyW9QF16pH,Buttons,0.718,0.0582,0.883,127.979,0.849,-6.934,0.0846,334023,1,0.415,0.0424,0,7733,0
0nC5stvNUIXCpIdFopke6M,Ecstatic (Dancing On My Mind),0.644,0.0128,0.749,125.032,0.759,-8.743,0.12,221308,7,0.924,0.0436,0,7734,0
5ggamZg9nepB3r9o665DNe,Dreamweaver,0.806,0.14,0.73,119.995,0.93,-11.707,0.0913,239914,7,0.161,0.0619,1,7735,0
0R6sHxjN04nAgEW0jgqLbU,Moiré - Piano & Organ,0.463,0.692,0.222,175.732,0.876,-18.379,0.0975,414440,5,0.194,0.21,1,7736,0
5pWmg9ivLrxOTC9IR2GWMx,Open Mode,0.804,0.0556,0.761,115.015,0.872,-11.183,0.0795,343001,7,0.369,0.0682,1,7737,0
3aGK7WCO3YOdozlsSQUcMJ,Body High,0.792,0.00114,0.772,136.047,0.95,-8.875,0.139,310588,11,0.736,0.0409,0,7738,0
31RgdmIsnmQwgFgF2qA8yB,Nami,0.566,0.993,0.153,70.123,0.92,-23.892,0.0851,236041,4,0.116,0.0323,0,7739,0
6jXzRptCOszzkA7aXPUC6e,StarSeeker (SpaceTrek),0.362,0.0113,0.827,170.039,0.832,-14.055,0.107,252935,0,0.464,0.0898,1,7740,0
08Z80NGo5GH08PrmVm9781,New York Grief '86,0.558,0.563,0.472,171.339,0.145,-10.481,0.125,196182,1,0.401,0.0308,1,7741,0
31EZcPMfxfYTLfOgnRj3go,FI3AC2266020,0.797,0.0169,0.713,119.973,0.844,-10.925,0.114,464000,11,0.0297,0.0789,1,7742,0
3GskjoelDkECyLHWuuevn8,Jaq,0.792,0.00326,0.69,131.898,0.557,-8.669,0.0856,365363,6,0.529,0.104,0,7743,0
2B1uWjnmyShWKFzzZFL0c9,90%,0.681,0.0212,0.777,137.978,0.0311,-8.429,0.0558,352000,6,0.17,0.0339,1,7744,0
5RXML1Qot8hPQtg6YpQjNw,Radiant Omen,0.804,0.000371,0.866,128.015,0.872,-10.341,0.0692,422875,10,0.208,0.0686,0,7745,0
1iWfrT2k3jOcsa1yoRuOPB,Fembot Fashion,0.742,0.000239,0.808,126.017,0.812,-8.242,0.0745,288088,0,0.569,0.0568,1,7746,0
5zyDj8h6f2OJ3cBTOsxObL,Trade,0.714,0.00137,0.941,139.991,0.935,-7.334,0.0774,333723,1,0.336,0.0489,0,7747,0
3XLhfvmg1FThdtpvAu7f6a,Jovian - Hydrosleepchamber Mix,0.545,0.906,0.344,120.007,0.931,-13.393,0.111,448015,1,0.276,0.0324,1,7748,0
3iLyAY6mucjT2lxrtincYz,Journey Inwards,0.613,0.154,0.616,110.181,0.929,-9.56,0.105,314000,8,0.335,0.0575,0,7749,0
563GxDTDCP8yRdjUSO9kF6,For Emotional Use Only - Edit,0.728,0.000602,0.815,128.98,0.552,-7.174,0.0686,276454,6,0.657,0.0373,0,7750,0
4dKYEhGEEpTZFOXBAhDOcA,Zone 1 to 6000,0.536,0.000191,0.802,134.919,0.00477,-6.721,0.0732,205120,2,0.155,0.041,1,7751,0
2zUfjIv3zIfSwYD0fI3leh,Only You Know Why,0.808,0.0699,0.487,127.984,0.124,-10.886,0.139,256821,7,0.717,0.0343,1,7752,0
75chSMi5IPu3oYB2WNlom6,OAR001-A - Original Mix,0.786,0.0135,0.533,124.996,0.876,-16.484,0.156,900704,1,0.352,0.0553,1,7753,0
1ZSFZjJW8fcTSasaijJroj,Euphoric Dream Ocean,0.239,0.809,0.778,162.353,0.971,-12.746,0.105,453213,6,0.298,0.0918,1,7754,0
7hw3tFVA73BTuqprNtC8D2,Tetris,0.797,0.125,0.794,129.994,0.884,-8.617,0.0947,359445,11,0.424,0.0506,0,7755,0
1m4wevcPjSepc1Z5A841i8,Armageddon,0.675,0.106,0.363,121.008,0.858,-12.243,0.0916,240017,11,0.261,0.04,0,7756,0
